"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT13","WT14","WT16","WT17","WT18","WT21","WT22"
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-07","3.36"," 1558"," 1534","0.00",,"0.0","0.0",,"74","53",,"  250","  240","12.1","16.1","    1",,,,,,"    1","    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-08","3.36"," 0052"," 1329","0.12",,"0.0","0.0",,"71","53",,"   30","  350","12.1","16.1","    1",,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-09","1.57"," 1723"," 1108","0.00",,"0.0","0.0",,"80","50",,"  300","   50","8.1","15.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-10","4.70"," 2203"," 2155","0.16",,"0.0","0.0",,"82","54",,"  110","  320","15.0","23.9","    1",,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-11","3.36"," 2159"," 1708","0.00",,"0.0","0.0",,"79","57",,"  110","  140","8.9","15.0","    1",,,,,,"    1","    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-12","4.47"," 1705"," 1708","0.02",,"0.0","0.0",,"66","60",,"  210","  200","15.0","17.0",,,"    1",,,,,,"    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-13","3.80"," 1843"," 1842","0.73",,"0.0","0.0",,"79","62",,"  240","  240","23.0","30.0","    1",,"    1",,,,"    1","    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-14","4.70"," 1404"," 1425","0.12",,"0.0","0.0",,"79","63",,"  170","  170","14.1","16.1","    1",,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-15","5.82"," 2118"," 2117","0.02",,"0.0","0.0",,"80","63",,"  260","  250","16.1","21.0",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-16","3.36"," 1352"," 1248","0.00",,"0.0","0.0",,"78","56",,"  170","  220","10.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-17","7.16"," 1259"," 1121","0.17",,"0.0","0.0",,"72","58",,"  180","  160","16.1","21.9","    1",,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-18","3.13"," 1650"," 1247","0.00",,"0.0","0.0",,"75","55",,"  220","  160","12.1","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-19","2.91"," 1434"," 1434","0.00",,"0.0","0.0",,"78","53",,"  240","  240","14.1","17.0","    1",,,,,,,"    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-20","2.68"," 1145"," 1135","0.00",,"0.0","0.0",,"82","57",,"  260","  240","12.1","17.0",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-21","2.01"," 1624"," 1623","0.00",,"0.0","0.0",,"84","55",,"   30","   40","10.1","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-22","4.03"," 2341"," 2341","0.00",,"0.0","0.0",,"89","59",,"  280","  290","12.1","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-23","7.38"," 1504"," 1453","0.09",,"0.0","0.0",,"91","66",,"  230","  210","19.9","25.1","    1",,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-24","7.16"," 2120"," 2119","0.00",,"0.0","0.0",,"93","70",,"   20","   40","15.0","23.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-25","3.13"," 1616"," 2346","0.00",,"0.0","0.0",,"93","65",,"  220","  220","12.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-26","11.86"," 2113"," 1333","0.00",,"0.0","0.0",,"93","73",,"  180","  210","19.9","30.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-27","6.93"," 1315"," 1316","1.64",,"0.0","0.0",,"82","65",,"  280","  290","16.1","21.9","    1",,"    1",,,,,,"    1",,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-28","4.03"," 1701"," 1712","0.00",,"0.0","0.0",,"86","65",,"  120","  130","15.0","19.9","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-29","4.92"," 1528"," 1453","0.00",,"0.0","0.0",,"89","70",,"  250","  220","10.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-30","5.59"," 1105"," 1111","0.00",,"0.0","0.0",,"94","70",,"  230","  230","13.0","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-05-31","3.80"," 1357"," 1616","0.00",,"0.0","0.0",,"95","70",,"   50","   30","13.0","16.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-01","2.46"," 1357"," 1724","0.00",,"0.0","0.0",,"95","70",,"   80","  150","8.1","14.1","    1",,,,,,"    1","    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-02","2.91"," 1122"," 1026","0.00",,"0.0","0.0",,"95","70",,"   20","   30","10.1","16.1","    1",,,,,,"    1","    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-03","6.93"," 0901"," 0802","0.00",,"0.0","0.0",,"85","66",,"   40","   40","16.1","21.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-04","2.91"," 1244"," 1244","0.00",,"0.0","0.0",,"89","56",,"  230","  230","12.1","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-05","5.82"," 1601"," 1601","0.00",,"0.0","0.0",,"90","69",,"   40","   50","16.1","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-06","4.70"," 1718"," 1545","0.00",,"0.0","0.0",,"90","69",,"   50","   20","13.0","19.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-07","3.13"," 1153"," 1338","0.00",,"0.0","0.0",,"93","64",,"  240","  270","12.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-08","4.92"," 0749"," 0033","0.00",,"0.0","0.0",,"97","72",,"  250","  230","12.1","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-09","7.61"," 2121"," 0422","0.00",,"0.0","0.0",,"97","74",,"  230","  230","11.0","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-10","7.38"," 2100"," 0151","0.00",,"0.0","0.0",,"96","72",,"  140","   80","13.0","32.0",,,"    1",,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-11","6.49"," 2033"," 2033","0.30",,"0.0","0.0",,"94","70",,"  320","  320","14.1","25.1","    1",,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-12","5.59"," 1820"," 1810","0.24",,"0.0","0.0",,"94","67",,"  300","  310","23.0","34.9","    1",,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-13","4.92"," 1409"," 1156","0.00",,"0.0","0.0",,"85","69",,"   70","   90","13.0","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-14","4.92"," 1546"," 0936","0.00",,"0.0","0.0",,"84","64",,"   30","   30","13.0","19.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-15","3.58"," 0644"," 0643","0.00",,"0.0","0.0",,"83","58",,"   40","   30","13.0","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-16","8.50"," 1455"," 2150","0.00",,"0.0","0.0",,"91","68",,"  230","  200","19.9","23.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-17","4.92"," 1729"," 2148","0.00",,"0.0","0.0",,"92","67",,"  230","  150","15.0","31.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-18","6.49"," 1757"," 1755","0.24",,"0.0","0.0",,"95","68",,"  260","  260","21.9","36.9","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-19","5.59"," 1223"," 2255","0.00",,"0.0","0.0",,"92","66",,"  280","  290","13.0","23.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-20","6.49"," 0034"," 0033","0.00",,"0.0","0.0",,"93","69",,"  210","  210","21.0","30.0",,,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-21","4.92"," 1949"," 1948","0.00",,"0.0","0.0",,"95","71",,"  170","  170","17.0","23.9",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-22","9.40"," 2249"," 2249","0.00",,"0.0","0.0",,"96","72",,"  230","  250","23.0","34.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-23","11.18"," 1156"," 1156","0.00",,"0.0","0.0",,"92","74",,"  240","  240","25.9","36.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-24","11.41"," 1553"," 1539","0.02",,"0.0","0.0",,"96","72",,"  230","  240","21.9","32.0",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-25","4.03"," 1449"," 0159","0.00",,"0.0","0.0",,"89","70",,"  250","  240","15.0","23.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-26","3.58"," 2346"," 2329","0.00",,"0.0","0.0",,"94","68",,"  230","  250","14.1","25.1",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-27","5.59"," 1732"," 2254","0.03",,"0.0","0.0",,"93","73",,"  140","  360","17.0","21.9","    1",,"    1",,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-28","8.05"," 1447"," 2022","0.29",,"0.0","0.0",,"99","72",,"  240","   80","25.1","29.1","    1",,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-29","4.47"," 1634"," 1346","0.04",,"0.0","0.0",,"93","68",,"   10","  360","10.1","17.0","    1",,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-06-30","4.47"," 0744"," 0723","0.00",,"0.0","0.0",,"91","66",,"   40","   40","15.0","19.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-01","3.13"," 1336"," 1336","0.00",,"0.0","0.0",,"93","65",,"   30","   30","14.1","19.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-02","2.68"," 1254"," 1301","0.00",,"0.0","0.0",,"95","66",,"   50","   20","13.0","17.9","    1",,,,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-03","8.50"," 1202"," 2148","0.00",,"0.0","0.0",,"97","72",,"  230","  210","16.1","25.9",,,"    1",,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-04","9.17"," 1809"," 1636","1.38",,"0.0","0.0",,"99","70",,"  330","  290","17.9","29.1","    1",,"    1",,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-05","3.80"," 2243"," 2243","0.00",,"0.0","0.0",,"92","70",,"  220","  230","15.0","17.9","    1",,"    1",,,,"    1","    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-06","6.26"," 1809"," 1808","0.22",,"0.0","0.0",,"89","73",,"  220","  220","21.9","25.9","    1",,"    1",,,,"    1",,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-07","5.82"," 1428"," 2142","0.06",,"0.0","0.0",,"94","70",,"  260","  200","16.1","25.1","    1",,"    1",,,,"    1",,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-08","7.83"," 2233"," 1951","0.41",,"0.0","0.0",,"92","74",,"  220","  210","17.0","21.9","    1",,"    1",,,,"    1",,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-09","5.14"," 1127"," 2236","0.09",,"0.0","0.0",,"89","73",,"   40","   40","13.0","25.1",,,"    1",,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-10","3.80"," 1609"," 0904","0.00",,"0.0","0.0",,"92","69",,"   80","  150","10.1","14.1","    1",,,,,,"    1","    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-11","6.26"," 2356"," 1502","0.00",,"0.0","0.0",,"96","74",,"  220","  310","17.0","25.1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-12","6.49"," 0638"," 0858","0.00",,"0.0","0.0",,"100","78",,"  230","  210","17.0","30.0",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-13","3.13"," 2246"," 1429","0.00",,"0.0","0.0",,"97","76",,"   20","  300","13.0","23.0","    1",,"    1",,,,"    1",,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-14","8.72"," 0921"," 1038","0.00",,"0.0","0.0",,"87","69",,"   50","   50","17.0","23.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-15","6.93"," 0036"," 1627","0.00",,"0.0","0.0",,"86","60",,"   90","  290","15.0","25.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-16","6.04"," 1333"," 1127","0.00",,"0.0","0.0",,"89","63",,"  100","  140","13.0","19.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-17","2.68"," 2359"," 1453","0.00",,"0.0","0.0",,"88","68",,"  200","  120","8.9","14.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-18","6.26"," 1149"," 1100","0.00",,"0.0","0.0",,"94","68",,"  230","  230","13.0","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-19","4.92"," 1220"," 0214","0.00",,"0.0","0.0",,"96","70",,"  260","  220","12.1","15.0",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-20","2.46"," 1859"," 2052","0.00",,"0.0","0.0",,"100","75",,"  180","  180","25.9","32.0","    1",,"    1",,,,"    1",,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-21","4.70"," 1350"," 1344","0.00",,"0.0","0.0",,"102","77",,"  240","  240","19.9","25.1","    1",,,,,,"    1","    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-22","8.05"," 1408"," 1304","0.00",,"0.0","0.0",,"103","78",,"  230","  230","17.9","25.9",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-23","7.16"," 1324"," 2015","0.00",,"0.0","0.0",,"103","78",,"  250","  210","17.9","28.0",,,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-24","6.26"," 1426"," 1426","0.00",,"0.0","0.0",,"101","79",,"  200","  190","31.1","40.9",,,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-25","4.92"," 1559"," 1610","0.07",,"0.0","0.0",,"97","74",,"  250","  240","25.9","32.0","    1",,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-26","4.70"," 1346"," 1545","0.00",,"0.0","0.0",,"93","73",,"  110","  130","13.0","16.1","    1",,,,,,"    1","    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-27","4.92"," 2257"," 2256","0.00",,"0.0","0.0",,"99","73",,"  110","  140","15.0","28.0","    1","    1",,,,,,"    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-28","7.16"," 1343"," 1342","0.00",,"0.0","0.0",,"102","75",,"  240","  250","17.9","23.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-29","3.80"," 1700"," 1220","0.00",,"0.0","0.0",,"104","75",,"  270","  280","12.1","19.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-30","4.70"," 1822"," 2043","2.10",,"0.0","0.0",,"100","75",,"  140","   40","21.0","36.0","    1",,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-07-31","2.68"," 1348"," 2033","1.16",,"0.0","0.0",,"85","73",,"   30","   40","15.0","30.0","    1",,"    1",,,,"    1","    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-01","2.46"," 1418"," 1128","0.00",,"0.0","0.0",,"94","71",,"   80","   50","12.1","17.9","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-02","2.91"," 1510"," 0853","0.00",,"0.0","0.0",,"97","70",,"  350","  360","10.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-03","4.70"," 1354"," 1354","0.00",,"0.0","0.0",,"98","73",,"  230","  220","17.9","28.0",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-04","4.92"," 2230"," 0708","0.00",,"0.0","0.0",,"95","77",,"   90","   30","14.1","23.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-05","7.16"," 0034"," 1720","0.00",,"0.0","0.0",,"89","76",,"   90","   90","14.1","17.0","    1",,,,,,"    1","    1","    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-06","5.37"," 0701"," 0112","4.31",,"0.0","0.0",,"89","73",,"  120","  190","15.0","21.9","    1",,"    1",,,,,,"    1",,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-07","7.38"," 1209"," 1215","0.00",,"0.0","0.0",,"96","75",,"  270","  250","15.0","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-08","5.59"," 1417"," 1319","0.00",,"0.0","0.0",,"96","73",,"  280","  260","13.0","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-09","5.14"," 1457"," 1457","0.00",,"0.0","0.0",,"94","73",,"  250","  250","16.1","21.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-10","3.58"," 1543"," 1542","0.00",,"0.0","0.0",,"94","70",,"  230","  220","16.1","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-11","2.46"," 1332"," 1226","0.00",,"0.0","0.0",,"89","71",,"  140","  170","8.9","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-12","6.26"," 1554"," 1557","0.00",,"0.0","0.0",,"88","71",,"  140","  130","17.0","25.1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-13","5.37"," 1214"," 1201","0.48",,"0.0","0.0",,"82","71",,"  240","  190","15.0","19.9","    1",,,,,,"    1","    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-14","5.37"," 2129"," 2128","1.08",,"0.0","0.0",,"87","65",,"  260","  280","23.9","36.9","    1",,"    1",,,,"    1","    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-15","5.14"," 1337"," 1314","0.00",,"0.0","0.0",,"85","64",,"  270","  250","13.0","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-16","1.79"," 1526"," 1130","0.00",,"0.0","0.0",,"88","64",,"   50","   30","8.9","14.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-17","2.91"," 1531"," 1544","0.00",,"0.0","0.0",,"89","64",,"  110","  140","12.1","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-18","3.36"," 1450"," 1449","0.00",,"0.0","0.0",,"89","69",,"  180","  180","12.1","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-19","4.25"," 1636"," 1613","0.00",,"0.0","0.0",,"91","69",,"  230","  200","13.0","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-20","4.25"," 1712"," 1710","0.00",,"0.0","0.0",,"89","69",,"  120","  110","10.1","14.1","    1","    1",,,,,"    1","    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-21","8.95"," 1518"," 1916","1.00",,"0.0","0.0",,"92","71",,"  230","  240","19.9","23.9","    1",,"    1",,,,"    1","    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-22","5.37"," 0156"," 0103","0.00",,"0.0","0.0",,"89","70",,"  230","  230","14.1","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-23","5.82"," 0925"," 0900","0.00",,"0.0","0.0",,"84","66",,"   60","   50","13.0","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-24","5.14"," 1616"," 2308","0.00",,"0.0","0.0",,"88","65",,"  160","  190","12.1","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-25","7.61"," 1610"," 1609","0.00",,"0.0","0.0",,"91","72",,"  220","  210","16.1","21.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-26","8.72"," 1914"," 1913","0.00",,"0.0","0.0",,"89","74",,"   50","   50","25.1","32.0",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-27","13.65"," 0804"," 1430","0.54",,"0.0","0.0",,"78","72",,"   20","  330","23.0","38.9","    1",,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-28","4.92"," 0050"," 0049","0.00",,"0.0","0.0",,"92","69",,"  270","  280","14.1","21.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-29","4.70"," 1517"," 1516","1.36",,"0.0","0.0",,"90","67",,"   30","   30","25.1","34.9","    1","    1","    1",,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-30","6.93"," 1618"," 1648","0.00",,"0.0","0.0",,"82","66",,"   80","   90","14.1","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-08-31","4.25"," 1616"," 1732","0.00",,"0.0","0.0",,"83","62",,"   60","  120","8.9","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-01","2.01"," 1706"," 1542","0.00",,"0.0","0.0",,"86","60",,"   90","   90","12.1","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-02","4.25"," 0959"," 0959","0.04",,"0.0","0.0",,"86","67",,"   50","   50","13.0","14.1","    1",,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-03","3.13"," 1654"," 1239","0.00",,"0.0","0.0",,"87","69",,"  160","  180","8.9","13.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-04","7.83"," 2150"," 2150","0.00",,"0.0","0.0",,"88","69",,"  190","  190","14.1","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-05","8.28"," 2336"," 2238","0.12",,"0.0","0.0",,"86","72",,"  190","  170","16.1","25.9","    1",,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-06","10.29"," 1150"," 1149","1.59",,"0.0","0.0",,"88","74",,"  170","  190","29.1","36.0","    1",,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-07","3.80"," 1319"," 1129","0.00",,"0.0","0.0",,"83","69",,"  180","  230","15.0","21.0","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-08","1.34"," 1706"," 1405","0.00",,"0.0","0.0",,"84","63",,"  240","  270","8.1","10.1","    1",,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-09","3.80"," 1422"," 1420","0.00",,"0.0","0.0",,"85","63",,"  170","  170","12.1","16.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-10","1.57"," 1140"," 1146","0.00",,"0.0","0.0",,"87","64",,"  360","  330","8.1","10.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-11","2.46"," 1614"," 2303","0.00",,"0.0","0.0",,"88","65",,"  240","  210","10.1","14.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-12","2.91"," 2121"," 1141","0.00",,"0.0","0.0",,"87","66",,"  140","   40","8.9","13.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-13","2.68"," 2319"," 2318","0.00",,"0.0","0.0",,"88","63",,"  210","  220","8.1","12.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-14","2.46"," 1232"," 1232","0.00",,"0.0","0.0",,"89","66",,"  230","  220","12.1","15.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-15","8.95"," 2113"," 1921","1.31",,"0.0","0.0",,"89","58",,"   30","   30","21.0","31.1","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-16","8.28"," 0720"," 0717","0.09",,"0.0","0.0",,"60","55",,"   40","   30","19.9","23.9","    1",,,,,,,,"    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-17","8.05"," 1320"," 1334","0.23",,"0.0","0.0",,"61","55",,"   50","   30","14.1","21.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-18","7.38"," 1254"," 1039","0.00",,"0.0","0.0",,"70","57",,"   40","   40","14.1","17.0",,,,,,,,,"    1",,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-19","2.91"," 1615"," 1643","0.00",,"0.0","0.0",,"75","60",,"  140","  140","8.9","12.1",,,,,,,,,"    1",,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-20","1.34"," 1741"," 1748","0.00",,"0.0","0.0",,"78","64",,"  130","  130","6.9","8.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-21","3.36"," 0719",,"0.43",,"0.0","0.0",,"83","67",,"  120",,"8.1",,"    1",,"    1",,,,,,"    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2011-09-22","2.46"," 1218"," 1218","0.08",,"0.0","0.0",,"82","70",,"  230","  220","8.9","13.0","    1",,"    1",,,,,"    1","    1","    1",,,,
